POTENTIALID,ACTIVITY_TIMESTAMP,ACTIVITY,CONTACTID,ACCOUNTID,INVOICEGRANDTOTAL,DEALSTAGE,EMAIL_VOC,CALL_VOC,EVENT_VOC,QUOTE_VOC,SALESORDER_VOC,INVOICE_VOC,CLASS_TAG
c790258f-aa29-4212-8bb1-cdc99111d125,2025-06-02T12:06:23.199626,meeting,CONTACT1,ACCOUNT1,,proposal,,,"{""sentiment"": ""negative"", ""intent"": ""query"", ""emotion"": ""discontentment""}",,,,closed lost
c790258f-aa29-4212-8bb1-cdc99111d125,2025-06-02T12:16:23.199626,call,CONTACT1,ACCOUNT1,,negotiation,,"{""sentiment"": ""negative"", ""intent"": ""complaint"", ""emotion"": ""frustration""}",,,,,closed lost
c790258f-aa29-4212-8bb1-cdc99111d125,2025-06-02T12:26:23.199626,call,CONTACT1,ACCOUNT1,,closed lost,,"{""sentiment"": ""negative"", ""intent"": ""complaint"", ""emotion"": ""frustration""}",,,,,closed lost
c87baf41-b802-4f78-a92d-c18449030265,2025-06-01T11:46:23.195106,mail,CONTACT23,ACCOUNT23,,qualification,"{""sentiment"": ""neutral"", ""intent"": ""request"", ""emotion"": ""neutral""}",,,,,,closed won
c87baf41-b802-4f78-a92d-c18449030265,2025-06-01T11:56:23.195106,call,CONTACT23,ACCOUNT23,,qualification,,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""trust""}",,,,,closed won
c87baf41-b802-4f78-a92d-c18449030265,2025-06-01T12:06:23.195106,call,CONTACT23,ACCOUNT23,,needs analysis,,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""trust""}",,,,,closed won
c87baf41-b802-4f78-a92d-c18449030265,2025-06-01T12:16:23.195106,meeting,CONTACT23,ACCOUNT23,,proposal,,,"{""sentiment"": ""positive"", ""intent"": ""others"", ""emotion"": ""trust""}",,,,closed won
c87baf41-b802-4f78-a92d-c18449030265,2025-06-01T12:26:23.195106,call,CONTACT23,ACCOUNT23,,negotiation,,"{""sentiment"": ""neutral"", ""intent"": ""others"", ""emotion"": ""neutral""}",,,,,closed won
c87baf41-b802-4f78-a92d-c18449030265,2025-06-01T12:36:23.195106,quote,CONTACT23,ACCOUNT23,,closed won,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
c87baf41-b802-4f78-a92d-c18449030265,2025-06-01T12:46:23.195106,salesorder,CONTACT23,ACCOUNT23,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
c87baf41-b802-4f78-a92d-c18449030265,2025-06-01T12:56:23.195106,invoice,CONTACT23,ACCOUNT23,7008,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
cb490e96-b6e0-4334-9bba-07111b101ee5,2025-06-24T11:46:23.195106,mail,CONTACT6,ACCOUNT6,,qualification,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""enthusiasm""}",,,,,,closed won
cb490e96-b6e0-4334-9bba-07111b101ee5,2025-06-24T11:56:23.195106,call,CONTACT6,ACCOUNT6,,qualification,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,,,closed won
cb490e96-b6e0-4334-9bba-07111b101ee5,2025-06-24T12:06:23.195106,call,CONTACT6,ACCOUNT6,,needs analysis,,"{""sentiment"": ""positive"", ""intent"": ""gratitude"", ""emotion"": ""happy""}",,,,,closed won
cb490e96-b6e0-4334-9bba-07111b101ee5,2025-06-24T12:16:23.195106,meeting,CONTACT6,ACCOUNT6,,proposal,,,"{""sentiment"": ""neutral"", ""intent"": ""others"", ""emotion"": ""neutral""}",,,,closed won
cb490e96-b6e0-4334-9bba-07111b101ee5,2025-06-24T12:26:23.195106,call,CONTACT6,ACCOUNT6,,negotiation,,"{""sentiment"": ""positive"", ""intent"": ""gratitude"", ""emotion"": ""happy""}",,,,,closed won
cb490e96-b6e0-4334-9bba-07111b101ee5,2025-06-24T12:36:23.195106,quote,CONTACT6,ACCOUNT6,,closed won,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
cb490e96-b6e0-4334-9bba-07111b101ee5,2025-06-24T12:46:23.195106,salesorder,CONTACT6,ACCOUNT6,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
cb490e96-b6e0-4334-9bba-07111b101ee5,2025-06-24T12:56:23.195106,invoice,CONTACT6,ACCOUNT6,2343,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
d07d22ed-e68b-4863-8786-aaf9913c7179,2025-06-12T11:46:23.199626,mail,CONTACT10,ACCOUNT10,,qualification,"{""sentiment"": ""negative"", ""intent"": ""others"", ""emotion"": ""discontentment""}",,,,,,closed lost
d07d22ed-e68b-4863-8786-aaf9913c7179,2025-06-12T11:56:23.199626,call,CONTACT10,ACCOUNT10,,needs analysis,,"{""sentiment"": ""negative"", ""intent"": ""complaint"", ""emotion"": ""frustration""}",,,,,closed lost
d07d22ed-e68b-4863-8786-aaf9913c7179,2025-06-12T12:06:23.199626,meeting,CONTACT10,ACCOUNT10,,proposal,,,"{""sentiment"": ""neutral"", ""intent"": ""others"", ""emotion"": ""neutral""}",,,,closed lost
d07d22ed-e68b-4863-8786-aaf9913c7179,2025-06-12T12:16:23.199626,call,CONTACT10,ACCOUNT10,,negotiation,,"{""sentiment"": ""negative"", ""intent"": ""complaint"", ""emotion"": ""frustration""}",,,,,closed lost
d07d22ed-e68b-4863-8786-aaf9913c7179,2025-06-12T12:26:23.199626,call,CONTACT10,ACCOUNT10,,closed lost,,"{""sentiment"": ""negative"", ""intent"": ""complaint"", ""emotion"": ""frustration""}",,,,,closed lost
d0fb996d-1f03-4163-aed7-05e2949c0c0f,2025-06-16T11:46:23.188851,mail,CONTACT5,ACCOUNT5,,qualification,"{""sentiment"": ""positive"", ""intent"": ""others"", ""emotion"": ""trust""}",,,,,,closed won
d0fb996d-1f03-4163-aed7-05e2949c0c0f,2025-06-16T11:56:23.188851,meeting,CONTACT5,ACCOUNT5,,needs analysis,,,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""gratitude""}",,,,closed won
d0fb996d-1f03-4163-aed7-05e2949c0c0f,2025-06-16T12:06:23.188851,call,CONTACT5,ACCOUNT5,,proposal,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,,,closed won
d0fb996d-1f03-4163-aed7-05e2949c0c0f,2025-06-16T12:16:23.188851,quote,CONTACT5,ACCOUNT5,,negotiation,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
d0fb996d-1f03-4163-aed7-05e2949c0c0f,2025-06-16T12:26:23.188851,salesorder,CONTACT5,ACCOUNT5,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
d0fb996d-1f03-4163-aed7-05e2949c0c0f,2025-06-16T12:36:23.188851,invoice,CONTACT5,ACCOUNT5,8072,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
d34e7541-2a65-4326-a548-17843bbff8c8,2025-06-03T11:46:23.195106,mail,CONTACT46,ACCOUNT46,,qualification,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""enthusiasm""}",,,,,,closed won
d34e7541-2a65-4326-a548-17843bbff8c8,2025-06-03T11:56:23.195106,call,CONTACT46,ACCOUNT46,,qualification,,"{""sentiment"": ""positive"", ""intent"": ""gratitude"", ""emotion"": ""happy""}",,,,,closed won
d34e7541-2a65-4326-a548-17843bbff8c8,2025-06-03T12:06:23.195106,call,CONTACT46,ACCOUNT46,,needs analysis,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,,,closed won
d34e7541-2a65-4326-a548-17843bbff8c8,2025-06-03T12:16:23.195106,meeting,CONTACT46,ACCOUNT46,,proposal,,,"{""sentiment"": ""positive"", ""intent"": ""others"", ""emotion"": ""trust""}",,,,closed won
d34e7541-2a65-4326-a548-17843bbff8c8,2025-06-03T12:26:23.195106,call,CONTACT46,ACCOUNT46,,negotiation,,"{""sentiment"": ""positive"", ""intent"": ""gratitude"", ""emotion"": ""happy""}",,,,,closed won
d34e7541-2a65-4326-a548-17843bbff8c8,2025-06-03T12:36:23.195106,quote,CONTACT46,ACCOUNT46,,closed won,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
d34e7541-2a65-4326-a548-17843bbff8c8,2025-06-03T12:46:23.195106,salesorder,CONTACT46,ACCOUNT46,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
d34e7541-2a65-4326-a548-17843bbff8c8,2025-06-03T12:56:23.195106,invoice,CONTACT46,ACCOUNT46,1173,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
d4da3fe0-8782-41a1-abef-3fd07ee9ed4b,2025-06-30T11:46:23.195106,mail,CONTACT30,ACCOUNT30,,qualification,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""gratitude""}",,,,,,closed won
d4da3fe0-8782-41a1-abef-3fd07ee9ed4b,2025-06-30T11:56:23.195106,call,CONTACT30,ACCOUNT30,,qualification,,"{""sentiment"": ""positive"", ""intent"": ""gratitude"", ""emotion"": ""happy""}",,,,,closed won
d4da3fe0-8782-41a1-abef-3fd07ee9ed4b,2025-06-30T12:06:23.195106,call,CONTACT30,ACCOUNT30,,needs analysis,,"{""sentiment"": ""positive"", ""intent"": ""gratitude"", ""emotion"": ""happy""}",,,,,closed won
d4da3fe0-8782-41a1-abef-3fd07ee9ed4b,2025-06-30T12:16:23.195106,meeting,CONTACT30,ACCOUNT30,,proposal,,,"{""sentiment"": ""positive"", ""intent"": ""others"", ""emotion"": ""trust""}",,,,closed won
d4da3fe0-8782-41a1-abef-3fd07ee9ed4b,2025-06-30T12:26:23.195106,call,CONTACT30,ACCOUNT30,,negotiation,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,,,closed won
d4da3fe0-8782-41a1-abef-3fd07ee9ed4b,2025-06-30T12:36:23.195106,quote,CONTACT30,ACCOUNT30,,closed won,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
d4da3fe0-8782-41a1-abef-3fd07ee9ed4b,2025-06-30T12:46:23.195106,salesorder,CONTACT30,ACCOUNT30,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
d4da3fe0-8782-41a1-abef-3fd07ee9ed4b,2025-06-30T12:56:23.195106,invoice,CONTACT30,ACCOUNT30,9295,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
d6e827b3-7616-404b-a36a-381dd7be6685,2025-06-10T11:46:23.188851,mail,CONTACT2,ACCOUNT2,,qualification,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""gratitude""}",,,,,,closed won
d6e827b3-7616-404b-a36a-381dd7be6685,2025-06-10T11:56:23.188851,meeting,CONTACT2,ACCOUNT2,,needs analysis,,,"{""sentiment"": ""neutral"", ""intent"": ""others"", ""emotion"": ""neutral""}",,,,closed won
d6e827b3-7616-404b-a36a-381dd7be6685,2025-06-10T12:06:23.188851,call,CONTACT2,ACCOUNT2,,proposal,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,,,closed won
d6e827b3-7616-404b-a36a-381dd7be6685,2025-06-10T12:16:23.188851,quote,CONTACT2,ACCOUNT2,,negotiation,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
d6e827b3-7616-404b-a36a-381dd7be6685,2025-06-10T12:26:23.188851,salesorder,CONTACT2,ACCOUNT2,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
d6e827b3-7616-404b-a36a-381dd7be6685,2025-06-10T12:36:23.188851,invoice,CONTACT2,ACCOUNT2,1219,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
dad47831-fe16-4bf4-aefd-727aaa598aa4,2025-06-28T11:46:23.188851,mail,CONTACT43,ACCOUNT43,,qualification,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""enthusiasm""}",,,,,,closed won
dad47831-fe16-4bf4-aefd-727aaa598aa4,2025-06-28T11:56:23.188851,meeting,CONTACT43,ACCOUNT43,,needs analysis,,,"{""sentiment"": ""positive"", ""intent"": ""others"", ""emotion"": ""trust""}",,,,closed won
dad47831-fe16-4bf4-aefd-727aaa598aa4,2025-06-28T12:06:23.188851,call,CONTACT43,ACCOUNT43,,proposal,,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""trust""}",,,,,closed won
dad47831-fe16-4bf4-aefd-727aaa598aa4,2025-06-28T12:16:23.188851,quote,CONTACT43,ACCOUNT43,,negotiation,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
dad47831-fe16-4bf4-aefd-727aaa598aa4,2025-06-28T12:26:23.188851,salesorder,CONTACT43,ACCOUNT43,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
dad47831-fe16-4bf4-aefd-727aaa598aa4,2025-06-28T12:36:23.188851,invoice,CONTACT43,ACCOUNT43,504,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
dc85c107-8861-4350-8db5-52b1ccb4a204,2025-06-15T11:46:23.195106,mail,CONTACT18,ACCOUNT18,,qualification,"{""sentiment"": ""neutral"", ""intent"": ""request"", ""emotion"": ""neutral""}",,,,,,closed won
dc85c107-8861-4350-8db5-52b1ccb4a204,2025-06-15T11:56:23.195106,call,CONTACT18,ACCOUNT18,,qualification,,"{""sentiment"": ""positive"", ""intent"": ""gratitude"", ""emotion"": ""happy""}",,,,,closed won
dc85c107-8861-4350-8db5-52b1ccb4a204,2025-06-15T12:06:23.195106,call,CONTACT18,ACCOUNT18,,needs analysis,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,,,closed won
dc85c107-8861-4350-8db5-52b1ccb4a204,2025-06-15T12:16:23.195106,meeting,CONTACT18,ACCOUNT18,,proposal,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""enthusiasm""}",,,,closed won
dc85c107-8861-4350-8db5-52b1ccb4a204,2025-06-15T12:26:23.195106,call,CONTACT18,ACCOUNT18,,negotiation,,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""trust""}",,,,,closed won
dc85c107-8861-4350-8db5-52b1ccb4a204,2025-06-15T12:36:23.195106,quote,CONTACT18,ACCOUNT18,,closed won,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
dc85c107-8861-4350-8db5-52b1ccb4a204,2025-06-15T12:46:23.195106,salesorder,CONTACT18,ACCOUNT18,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
dc85c107-8861-4350-8db5-52b1ccb4a204,2025-06-15T12:56:23.195106,invoice,CONTACT18,ACCOUNT18,9988,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
dd209773-3ad0-46cd-83ed-ace9d1818a3b,2025-06-01T11:46:23.195106,mail,CONTACT17,ACCOUNT17,,qualification,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""gratitude""}",,,,,,closed won
dd209773-3ad0-46cd-83ed-ace9d1818a3b,2025-06-01T11:56:23.195106,call,CONTACT17,ACCOUNT17,,qualification,,"{""sentiment"": ""positive"", ""intent"": ""gratitude"", ""emotion"": ""happy""}",,,,,closed won
dd209773-3ad0-46cd-83ed-ace9d1818a3b,2025-06-01T12:06:23.195106,call,CONTACT17,ACCOUNT17,,needs analysis,,"{""sentiment"": ""neutral"", ""intent"": ""others"", ""emotion"": ""neutral""}",,,,,closed won
dd209773-3ad0-46cd-83ed-ace9d1818a3b,2025-06-01T12:16:23.195106,meeting,CONTACT17,ACCOUNT17,,proposal,,,"{""sentiment"": ""neutral"", ""intent"": ""others"", ""emotion"": ""neutral""}",,,,closed won
dd209773-3ad0-46cd-83ed-ace9d1818a3b,2025-06-01T12:26:23.195106,call,CONTACT17,ACCOUNT17,,negotiation,,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""trust""}",,,,,closed won
dd209773-3ad0-46cd-83ed-ace9d1818a3b,2025-06-01T12:36:23.195106,quote,CONTACT17,ACCOUNT17,,closed won,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
dd209773-3ad0-46cd-83ed-ace9d1818a3b,2025-06-01T12:46:23.195106,salesorder,CONTACT17,ACCOUNT17,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
dd209773-3ad0-46cd-83ed-ace9d1818a3b,2025-06-01T12:56:23.195106,invoice,CONTACT17,ACCOUNT17,5956,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
dfed09a0-e7ef-4674-a31b-c122767d5699,2025-06-14T11:46:23.199626,mail,CONTACT12,ACCOUNT12,,qualification,"{""sentiment"": ""negative"", ""intent"": ""query"", ""emotion"": ""confusion""}",,,,,,closed lost
dfed09a0-e7ef-4674-a31b-c122767d5699,2025-06-14T11:56:23.199626,call,CONTACT12,ACCOUNT12,,needs analysis,,"{""sentiment"": ""negative"", ""intent"": ""complaint"", ""emotion"": ""frustration""}",,,,,closed lost
dfed09a0-e7ef-4674-a31b-c122767d5699,2025-06-14T12:06:23.199626,meeting,CONTACT12,ACCOUNT12,,proposal,,,"{""sentiment"": ""negative"", ""intent"": ""query"", ""emotion"": ""discontentment""}",,,,closed lost
dfed09a0-e7ef-4674-a31b-c122767d5699,2025-06-14T12:16:23.199626,call,CONTACT12,ACCOUNT12,,negotiation,,"{""sentiment"": ""negative"", ""intent"": ""complaint"", ""emotion"": ""frustration""}",,,,,closed lost
dfed09a0-e7ef-4674-a31b-c122767d5699,2025-06-14T12:26:23.199626,call,CONTACT12,ACCOUNT12,,closed lost,,"{""sentiment"": ""negative"", ""intent"": ""complaint"", ""emotion"": ""frustration""}",,,,,closed lost
dff0ccfb-5bee-4b7d-9075-f6cea26d5c24,2025-06-23T11:46:23.195106,mail,CONTACT7,ACCOUNT7,,qualification,"{""sentiment"": ""positive"", ""intent"": ""others"", ""emotion"": ""trust""}",,,,,,closed won
dff0ccfb-5bee-4b7d-9075-f6cea26d5c24,2025-06-23T11:56:23.195106,call,CONTACT7,ACCOUNT7,,qualification,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,,,closed won
dff0ccfb-5bee-4b7d-9075-f6cea26d5c24,2025-06-23T12:06:23.195106,call,CONTACT7,ACCOUNT7,,needs analysis,,"{""sentiment"": ""positive"", ""intent"": ""gratitude"", ""emotion"": ""happy""}",,,,,closed won
dff0ccfb-5bee-4b7d-9075-f6cea26d5c24,2025-06-23T12:16:23.195106,meeting,CONTACT7,ACCOUNT7,,proposal,,,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""gratitude""}",,,,closed won
dff0ccfb-5bee-4b7d-9075-f6cea26d5c24,2025-06-23T12:26:23.195106,call,CONTACT7,ACCOUNT7,,negotiation,,"{""sentiment"": ""positive"", ""intent"": ""gratitude"", ""emotion"": ""happy""}",,,,,closed won
dff0ccfb-5bee-4b7d-9075-f6cea26d5c24,2025-06-23T12:36:23.195106,quote,CONTACT7,ACCOUNT7,,closed won,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
dff0ccfb-5bee-4b7d-9075-f6cea26d5c24,2025-06-23T12:46:23.195106,salesorder,CONTACT7,ACCOUNT7,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
dff0ccfb-5bee-4b7d-9075-f6cea26d5c24,2025-06-23T12:56:23.195106,invoice,CONTACT7,ACCOUNT7,8912,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
e028475f-8029-4d4f-a585-9bea8422f16a,2025-06-13T11:46:23.188851,mail,CONTACT50,ACCOUNT50,,qualification,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""gratitude""}",,,,,,closed won
e028475f-8029-4d4f-a585-9bea8422f16a,2025-06-13T11:56:23.188851,meeting,CONTACT50,ACCOUNT50,,needs analysis,,,"{""sentiment"": ""positive"", ""intent"": ""others"", ""emotion"": ""trust""}",,,,closed won
e028475f-8029-4d4f-a585-9bea8422f16a,2025-06-13T12:06:23.188851,call,CONTACT50,ACCOUNT50,,proposal,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,,,closed won
e028475f-8029-4d4f-a585-9bea8422f16a,2025-06-13T12:16:23.188851,quote,CONTACT50,ACCOUNT50,,negotiation,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
e028475f-8029-4d4f-a585-9bea8422f16a,2025-06-13T12:26:23.188851,salesorder,CONTACT50,ACCOUNT50,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
e028475f-8029-4d4f-a585-9bea8422f16a,2025-06-13T12:36:23.188851,invoice,CONTACT50,ACCOUNT50,5984,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
e222e05c-f1bc-45d4-9f3a-f4a9ed03861c,2025-06-27T11:46:23.188851,mail,CONTACT47,ACCOUNT47,,qualification,"{""sentiment"": ""positive"", ""intent"": ""others"", ""emotion"": ""trust""}",,,,,,closed won
e222e05c-f1bc-45d4-9f3a-f4a9ed03861c,2025-06-27T11:56:23.188851,meeting,CONTACT47,ACCOUNT47,,needs analysis,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""enthusiasm""}",,,,closed won
e222e05c-f1bc-45d4-9f3a-f4a9ed03861c,2025-06-27T12:06:23.188851,call,CONTACT47,ACCOUNT47,,proposal,,"{""sentiment"": ""positive"", ""intent"": ""gratitude"", ""emotion"": ""happy""}",,,,,closed won
e222e05c-f1bc-45d4-9f3a-f4a9ed03861c,2025-06-27T12:16:23.188851,quote,CONTACT47,ACCOUNT47,,negotiation,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
e222e05c-f1bc-45d4-9f3a-f4a9ed03861c,2025-06-27T12:26:23.188851,salesorder,CONTACT47,ACCOUNT47,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
e222e05c-f1bc-45d4-9f3a-f4a9ed03861c,2025-06-27T12:36:23.188851,invoice,CONTACT47,ACCOUNT47,821,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
e60156a7-4ec7-4a65-9ed0-4dcf777cb0ed,2025-07-01T11:46:23.188851,mail,CONTACT23,ACCOUNT23,,qualification,"{""sentiment"": ""positive"", ""intent"": ""others"", ""emotion"": ""trust""}",,,,,,closed won
e60156a7-4ec7-4a65-9ed0-4dcf777cb0ed,2025-07-01T11:56:23.188851,meeting,CONTACT23,ACCOUNT23,,needs analysis,,,"{""sentiment"": ""positive"", ""intent"": ""others"", ""emotion"": ""trust""}",,,,closed won
e60156a7-4ec7-4a65-9ed0-4dcf777cb0ed,2025-07-01T12:06:23.188851,call,CONTACT23,ACCOUNT23,,proposal,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,,,closed won
e60156a7-4ec7-4a65-9ed0-4dcf777cb0ed,2025-07-01T12:16:23.188851,quote,CONTACT23,ACCOUNT23,,negotiation,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
e60156a7-4ec7-4a65-9ed0-4dcf777cb0ed,2025-07-01T12:26:23.188851,salesorder,CONTACT23,ACCOUNT23,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
e60156a7-4ec7-4a65-9ed0-4dcf777cb0ed,2025-07-01T12:36:23.188851,invoice,CONTACT23,ACCOUNT23,508,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
e77178fb-c974-449f-80fa-77a628eceab9,2025-06-08T11:46:23.195106,mail,CONTACT31,ACCOUNT31,,qualification,"{""sentiment"": ""neutral"", ""intent"": ""request"", ""emotion"": ""neutral""}",,,,,,closed won
e77178fb-c974-449f-80fa-77a628eceab9,2025-06-08T11:56:23.195106,call,CONTACT31,ACCOUNT31,,qualification,,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""trust""}",,,,,closed won
e77178fb-c974-449f-80fa-77a628eceab9,2025-06-08T12:06:23.195106,call,CONTACT31,ACCOUNT31,,needs analysis,,"{""sentiment"": ""neutral"", ""intent"": ""others"", ""emotion"": ""neutral""}",,,,,closed won
e77178fb-c974-449f-80fa-77a628eceab9,2025-06-08T12:16:23.195106,meeting,CONTACT31,ACCOUNT31,,proposal,,,"{""sentiment"": ""positive"", ""intent"": ""request"", ""emotion"": ""gratitude""}",,,,closed won
e77178fb-c974-449f-80fa-77a628eceab9,2025-06-08T12:26:23.195106,call,CONTACT31,ACCOUNT31,,negotiation,,"{""sentiment"": ""neutral"", ""intent"": ""others"", ""emotion"": ""neutral""}",,,,,closed won
e77178fb-c974-449f-80fa-77a628eceab9,2025-06-08T12:36:23.195106,quote,CONTACT31,ACCOUNT31,,closed won,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,,closed won
e77178fb-c974-449f-80fa-77a628eceab9,2025-06-08T12:46:23.195106,salesorder,CONTACT31,ACCOUNT31,,closed won,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",,closed won
e77178fb-c974-449f-80fa-77a628eceab9,2025-06-08T12:56:23.195106,invoice,CONTACT31,ACCOUNT31,8029,closed won,,,,,,"{""sentiment"": ""positive"", ""intent"": ""purchase"", ""emotion"": ""happy""}",closed won
e89071f1-04a3-42b7-a9cf-47a2678c8f4b,2025-06-25T11:46:23.188851,mail,CONTACT24,ACCOUNT24,,qualification,"{""sentiment"": ""neutral"", ""intent"": ""request"", ""emotion"": ""neutral""}",,,,,,closed won
e89071f1-04a3-42b7-a9cf-47a2678c8f4b,2025-06-25T11:56:23.188851,meeting,CONTACT24,ACCOUNT24,,needs analysis,,,"{""sentiment"": ""neutral"", ""intent"": ""others"", ""emotion"": ""neutral""}",,,,closed won
e89071f1-04a3-42b7-a9cf-47a2678c8f4b,2025-06-25T12:06:23.188851,call,CONTACT24,ACCOUNT24,,proposal,,"{""sentiment"": ""positive"", ""intent"": ""gratitude"", ""emotion"": ""happy""}",,,,,closed won
